section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll [deg],pitch [deg],yaw [deg],quaternion w,quaternion x,quaternion y,quaternion z
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532705049155,-17.787933,-3.211975,87.255478,-0.087402,-0.106445,0.962402,7.264106387566181,-4.297583772010457,138.1515075326518,0.35838398337364197,-0.0724932923913002,-0.01234364416450262,0.9306734800338745
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532714832155,-18.33725,-4.127502,83.959579,-0.070312,-0.105957,0.952637,7.2716073042054985,-4.373570278282202,138.93021506947971,0.352082759141922,-0.07269930094480515,-0.013432774692773819,0.9330444931983948
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532724615155,-18.762589,-4.980087,79.809189,-0.067383,-0.110352,0.963379,7.266927845125755,-4.458419933991438,139.67795801648532,0.34602054953575134,-0.07282471656799316,-0.014614790678024292,0.9352821707725525
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532734398155,-18.884659,-4.922867,76.086044,-0.060059,-0.109863,0.974609,7.253466061434572,-4.547283666252293,140.39021196726716,0.340234637260437,-0.07288254052400589,-0.015835367143154144,0.9373780488967896
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532744181155,-18.520355,-6.690979,72.60704,-0.078613,-0.106934,0.98291,7.239953109141354,-4.641284336883251,141.07104537425585,0.3346952497959137,-0.07294703274965286,-0.01707952469587326,0.9393434524536133
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532752967155,-17.177582,-7.972717,68.822861,-0.084473,-0.106445,1.004395,7.172140444183997,-4.807838384923549,141.0677781277285,0.3347775936126709,-0.07287109643220901,-0.018643304705619812,0.9392902255058289
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532761751155,-15.895844,-8.705139,65.649033,-0.083496,-0.095215,1.000488,7.126194751914551,-4.8809072763651855,141.02721169666924,0.3351309597492218,-0.07271164655685425,-0.01935185305774212,0.9391621947288513
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532770535155,-14.186859,-8.644104,62.597275,-0.087891,-0.116211,0.991211,7.0769526097583215,-4.950097234766725,141.5835872645936,0.3305852711200714,-0.07240913808345795,-0.020415805280208588,0.9407727718353271
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532779319155,-13.33046,-9.069443,59.240341,-0.064453,-0.114258,0.960937,7.018516735409482,-5.014609934970586,142.11058675897274,0.3262692391872406,-0.07201480120420456,-0.021446432918310165,0.9422856569290161
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532788103155,-12.962341,-9.925842,56.249619,-0.064941,-0.111816,0.961914,6.951478528143934,-5.0816291909465825,142.61028460666927,0.3221696615219116,-0.07155396044254303,-0.022501666098833084,0.943705677986145
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532796206155,-13.515472,-10.414124,52.648544,-0.043457,-0.114746,0.953125,6.872118762802747,-5.159326423944162,143.0768674983989,0.3183375895023346,-0.07101965695619583,-0.02365519478917122,0.9450173377990723
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532804309155,-14.122009,-10.108948,48.620224,-0.038574,-0.111328,0.961914,6.796280819360671,-5.241602247766444,143.50716745393305,0.31480103731155396,-0.07052645087242126,-0.024810630828142166,0.9462085962295532
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532812412155,-14.490128,-8.340836,44.836044,-0.056641,-0.121582,0.971191,6.73620825167386,-5.335044228746453,143.9058312556874,0.31152796745300293,-0.07019291073083878,-0.025992978364229202,0.9472843408584595
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532820515155,-14.795303,-7.059097,41.662216,-0.053223,-0.11084,0.979492,6.685416612761057,-5.429779552421467,144.2776132853497,0.3084752559661865,-0.06993857771158218,-0.027142658829689026,0.9482693672180176
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532828618155,-15.041351,-6.385803,38.000107,-0.067383,-0.112305,0.984863,6.6408837819449795,-5.533166687568735,143.94668400014183,0.31123828887939453,-0.06992453336715698,-0.027917800471186638,0.9473446011543274
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532836721155,-14.917374,-6.26564,35.131454,-0.066895,-0.125977,0.99707,6.595896678673849,-5.6411422561135165,142.92346488706406,0.3197108805179596,-0.0700964406132698,-0.028309494256973267,0.9444945454597473
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532844810155,-14.429092,-5.468369,32.384872,-0.05127,-0.126465,1.01123,6.554155287373657,-5.745686887733039,141.9205253139557,0.327989399433136,-0.07029283046722412,-0.02867516130208969,0.9416260123252869
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532852899155,-13.881683,-4.249573,29.577255,-0.052246,-0.140137,1.01123,6.518635203925768,-5.84879509017207,140.91048897157407,0.33630049228668213,-0.07054958492517471,-0.02900506556034088,0.9386604428291321
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532860988155,-12.783051,-2.601624,26.891708,-0.058594,-0.129883,0.992676,6.4977682547270295,-5.942492230387648,141.15218882186082,0.3343442678451538,-0.07058606296777725,-0.02998434379696846,0.9393255114555359
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532869077155,-12.170792,-2.355576,24.328232,-0.067871,-0.136719,0.98291,6.480885065684679,-6.037560901155445,141.37054611607743,0.33257919549942017,-0.07066158950328827,-0.030949216336011887,0.9399149417877197
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532877166155,-11.440277,-2.784729,21.82579,-0.066895,-0.129883,0.966309,6.458897878632788,-6.129760187575214,141.5663295594894,0.3309955894947052,-0.07068990916013718,-0.031891681253910065,0.9404401183128357
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532885255155,-11.745453,-3.211975,19.201279,-0.055664,-0.121582,0.983887,6.42564353494245,-6.220616717711706,141.7385710933803,0.3296003043651581,-0.07062562555074692,-0.03284114971756935,0.9409021735191345
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532897401155,-10.583878,-4.617691,14.623642,-0.085449,-0.137695,0.984863,6.395946462219257,-6.31299700205521,141.88885915372074,0.32838553190231323,-0.07059862464666367,-0.033779311925172806,0.9412957429885864
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532909547155,-9.241104,-6.139755,13.708115,-0.104492,-0.133301,1.009766,6.35940001461068,-6.398540655043635,142.02466286403106,0.3272846043109894,-0.07049817591905594,-0.03467179834842682,0.9416541457176208
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532921693155,-7.471085,-6.875992,12.548447,-0.114746,-0.13916,1.018555,6.317612055337144,-6.474903030516109,140.87584015031157,0.33671805262565613,-0.07072053849697113,-0.03471275046467781,0.93830406665802
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532933839155,-6.191254,-7.05719,11.99913,-0.094727,-0.139648,1.013672,6.269193251347286,-6.535309131810603,139.74258570469775,0.3459831476211548,-0.0708446279168129,-0.03465183079242706,0.9349202513694763
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532943562155,-5.273819,-6.448746,10.778427,-0.078613,-0.133301,0.989746,6.16352209468896,-6.631217021257297,139.31182741737865,0.3494887053966522,-0.07040107250213623,-0.035490766167640686,0.9336175322532654
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532953284155,-4.602432,-5.777359,9.252548,-0.089844,-0.127441,0.983398,6.113003812225301,-6.669507099275963,138.14518968015457,0.3589697778224945,-0.07046674937009811,-0.035241954028606415,0.9300177693367004
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532963006155,-4.602432,-5.105972,7.665634,-0.078613,-0.124512,0.965332,6.064716943559687,-6.710510016508582,136.95316330945883,0.3686199486255646,-0.07056906819343567,-0.03499460592865944,0.9262368083000183
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532972728155,-4.663467,-5.228043,6.07872,-0.078125,-0.112305,0.983398,6.01406689827569,-6.747448061689554,135.76841712605054,0.3781696557998657,-0.07063945382833481,-0.03472837433218956,0.9223836660385132
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532982450155,-5.088806,-5.348206,5.224228,-0.070801,-0.115723,0.988281,5.957772696647981,-6.785741306352088,134.60125449314071,0.3875363767147064,-0.07066589593887329,-0.0345052033662796,0.9184939861297607
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532990550155,-4.480362,-6.322861,4.369736,-0.067383,-0.125977,0.993164,5.889178066226749,-6.823500299071541,133.46520763994857,0.3966105282306671,-0.07058583945035934,-0.034342534840106964,0.9146246314048767
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548532998650155,-3.686905,-7.425308,3.026962,-0.068848,-0.12793,1.007324,5.811733110430843,-6.848171479720115,132.33762011928437,0.4055730998516083,-0.07039099186658859,-0.034117020666599274,0.9107093214988708
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533006750155,-2.466202,-7.242203,1.317978,-0.062988,-0.121094,0.992676,5.735483720386113,-6.865235333338243,131.19902873462217,0.41458261013031006,-0.070184126496315,-0.03382719308137894,0.9066702127456665
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533014850155,-1.73378,-6.387711,-0.329971,-0.070312,-0.115234,1.000488,5.669246073851411,-6.877594832247653,130.0904611770952,0.4233171343803406,-0.07003141194581985,-0.03348897397518158,0.9026497006416321
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533022950155,-1.001358,-4.922867,-1.916885,-0.08252,-0.123047,0.98584,5.617536880263864,-6.888117636088487,129.0249194523013,0.4316789209842682,-0.0699734017252922,-0.03311389684677124,0.8986992239952087
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533024975155,-0.879288,-3.641129,-3.137589,-0.106445,-0.124023,0.966797,5.5846806085664875,-6.898589329588101,127.9201547091523,0.44031524658203125,-0.07007267326116562,-0.03264598920941353,0.8945090174674988
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533027000155,-1.245499,-4.12941,-3.259659,-0.141602,-0.130371,0.949219,5.559502699699754,-6.915497202323297,126.85385822578363,0.44861501455307007,-0.07024320214986801,-0.03222287446260452,0.8903774619102478
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533029025155,-1.672745,-5.468369,-2.527237,-0.141113,-0.131348,0.937988,5.527232490920696,-6.938213244890907,125.85058987922973,0.4563872516155243,-0.07036244124174118,-0.03191142529249191,0.8864205479621887
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533031050155,-2.649307,-6.875992,-0.391006,-0.157715,-0.124512,0.939941,5.492863849187509,-6.96399052198878,124.85072142594416,0.4640980660915375,-0.07047678530216217,-0.03163456916809082,0.8824087381362915
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533043196155,-5.031586,-7.667542,2.17247,-0.14209,-0.125488,0.95166,5.444176459429397,-7.0042846677515,123.87811517574909,0.4715622067451477,-0.07053352892398834,-0.03154546767473221,0.8784411549568176
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533055339155,-5.273819,-6.692886,2.965927,-0.121582,-0.132812,0.98291,5.39753233968223,-7.050524242355073,122.91916816227345,0.47888895869255066,-0.07063028216362,-0.03150302544236183,0.8744622468948364
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533067482155,-4.602432,-5.594254,3.454208,-0.12793,-0.125,0.993164,5.358956802744866,-7.094419397703273,121.9995888469334,0.4858846366405487,-0.07077192515134811,-0.0314333476126194,0.8705856204032898
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533079625155,-3.749847,-4.432678,4.247665,-0.126953,-0.14502,1.006348,5.3317434647870705,-7.134513104984179,121.12803885478284,0.4924880862236023,-0.07097363471984863,-0.03131542727351189,0.8668549060821533
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533110437155,-2.832413,-3.763199,4.613876,-0.120605,-0.14502,1.001465,5.312533943533214,-7.170171035527748,120.23264293013483,0.4992440640926361,-0.07122528553009033,-0.031113024801015854,0.8629682660102844
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533141249155,-2.159119,-3.211975,4.491806,-0.104004,-0.135742,0.996582,5.293491121181307,-7.19422628627896,119.39163198066329,0.5055606961250305,-0.07141399383544922,-0.030854463577270508,0.8592766523361206
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533147479155,-1.735687,-2.235413,4.308701,-0.086426,-0.120605,0.979492,5.258879077303131,-7.223870340897849,117.80175942398502,0.5174261927604675,-0.07171036303043365,-0.030238226056098938,0.8521814942359924
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533153709155,-1.735687,-1.441956,3.698349,-0.086426,-0.121094,0.987793,5.252306349921693,-7.237441904692581,116.98636495175671,0.5234758853912354,-0.0719364583492279,-0.029858069494366646,0.848473072052002
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533159939155,-2.038956,-1.504898,3.332138,-0.094238,-0.128418,0.981445,5.2440239981364485,-7.256816192030649,116.21619646728172,0.5291653871536255,-0.07216307520866394,-0.029555533081293106,0.8449277281761169
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533166169155,-2.040863,-1.25885,2.660751,-0.094238,-0.132812,0.975098,5.238288931674871,-7.275382367776914,115.4524478212219,0.5347843170166016,-0.07240220159292221,-0.029237501323223114,0.8413731455802917
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533172399155,-2.588272,-1.199722,1.989365,-0.088867,-0.144531,0.987305,5.233924050704025,-7.300420038725333,114.68433544504241,0.5404118299484253,-0.07268165051937103,-0.0289558507502079,0.8377552628517151
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533177451155,-2.283096,-0.711441,1.195908,-0.098633,-0.145508,0.979492,5.229984777839532,-7.3277072271434855,113.93719701353118,0.5458623170852661,-0.07296904176473618,-0.028699519112706184,0.8341978788375854
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533182503155,-1.85585,-0.955582,0.15831,-0.082031,-0.136719,0.989746,5.219714337785994,-7.349507120155218,113.21268658208675,0.5511236190795898,-0.0731784999370575,-0.028445642441511154,0.8307216167449951
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533187555155,-1.977921,-0.711441,-0.513077,-0.080078,-0.146973,0.970215,5.209008796920734,-7.377076618443619,112.51553329913747,0.5561652183532715,-0.07340554893016815,-0.028251703828573227,0.8273413181304932
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533192607155,-1.85585,-0.4673,-2.222061,-0.084473,-0.141113,0.980957,5.200988332076227,-7.402365827143499,111.79813199944145,0.5613322257995605,-0.07364612817764282,-0.028013423085212708,0.8238310217857361
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533197659155,-2.101898,0.022888,-3.62587,-0.07373,-0.136719,0.975098,5.192060196470651,-7.430267335298321,111.08385226475666,0.5664544701576233,-0.07389214634895325,-0.027798501774668694,0.8203026652336121
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533202711155,-2.344131,0.085831,-5.029678,-0.081543,-0.13623,0.963867,5.1851532285638875,-7.460183139458171,110.43699606061391,0.5710743069648743,-0.07414646446704865,-0.027629557996988297,0.8170758485794067
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533207763155,-3.076553,0.448227,-6.067276,-0.071289,-0.138672,0.979004,5.174743487897953,-7.493541226108131,109.76874559746352,0.5758267641067505,-0.07439862936735153,-0.027486873790621758,0.813715398311615
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533223137155,-3.200531,-0.099182,-7.226944,-0.102539,-0.143066,0.988769,5.170509020470851,-7.532346285983097,109.05968728967358,0.580849289894104,-0.07473241537809372,-0.027322959154844284,0.8101126551628113
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533238511155,-3.078461,-1.441956,-7.104874,-0.128418,-0.14209,0.98584,5.161564907466696,-7.568518784814075,108.35505477044333,0.5858169794082642,-0.0750194638967514,-0.027164321392774582,0.806506335735321
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533253885155,-2.649307,-3.026962,-6.311417,-0.12207,-0.166504,0.999023,5.137253486413402,-7.6040620729053,107.67588104811864,0.5905801653862,-0.0751904770731926,-0.02709466964006424,0.8030113577842712
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533269259155,-1.487732,-3.883362,-5.7621,-0.105957,-0.165039,1.003906,5.108634694601778,-7.630663519273882,107.02700764870409,0.5951101779937744,-0.07528002560138702,-0.02700355276465416,0.7996546030044556
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533281399155,0.707626,-3.458023,-4.541397,-0.120605,-0.155273,0.990723,5.087790854017648,-7.64236359366643,106.39455564435177,0.5995092391967773,-0.0753437876701355,-0.026778381317853928,0.7963634729385376
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533293540155,2.048492,-2.418518,-3.74794,-0.116699,-0.160156,1.0,5.06707096798094,-7.646681906216364,105.78088319076406,0.6037604212760925,-0.07536527514457703,-0.026513703167438507,0.7931521534919739
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533305681155,2.17247,-1.688004,-3.015518,-0.109375,-0.154297,0.987793,5.052230780478023,-7.6429328078008965,105.25567462941473,0.6073861122131348,-0.07536392658948898,-0.026220686733722687,0.7903890013694763
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533317822155,2.233505,-0.650406,-2.771378,-0.106934,-0.160645,0.995117,5.04404067214692,-7.636184242696562,104.72952577917161,0.6110072731971741,-0.07539152354001999,-0.025871451944112778,0.7876019477844238
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533325588155,2.904892,0.085831,-2.099991,-0.109375,-0.146484,0.979004,5.046048319322558,-7.624660082107485,104.17734227527015,0.6147964596748352,-0.07546769827604294,-0.025417819619178772,0.7846552133560181
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533333354155,2.292633,0.022888,-1.550674,-0.132324,-0.144043,0.961426,5.060284970834697,-7.609076651651206,103.6747183395764,0.6182361841201782,-0.07559216022491455,-0.024902919307351112,0.781952440738678
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533341120155,2.170563,0.205994,-0.391006,-0.120605,-0.147461,0.978027,5.07432677931699,-7.596776868344215,103.19398820992363,0.6215148568153381,-0.0757252499461174,-0.02442537620663643,0.7793512344360352
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533348886155,2.111435,0.631332,0.402451,-0.116699,-0.133789,0.969727,5.089875618205816,-7.581892645817811,102.73377776467268,0.6246439218521118,-0.07584760338068008,-0.023934924975037575,0.7768488526344299
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533355938155,1.987457,0.694275,0.890732,-0.114746,-0.131836,0.972168,5.108358338453329,-7.566634670447115,102.27180652560872,0.6277753710746765,-0.0759853944182396,-0.02342410385608673,0.7743226885795593
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533362990155,1.562119,0.757217,1.684189,-0.10791,-0.14502,0.979004,5.125937100738566,-7.553931216783413,101.82386325874751,0.6308017373085022,-0.0761253610253334,-0.022944152355194092,0.7718598246574402
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533370042155,1.316071,0.572205,1.562119,-0.09668,-0.139648,0.966309,5.142661480486683,-7.5437775499815425,101.40395710570296,0.6336297988891602,-0.07626549899578094,-0.02250405214726925,0.7695390582084656
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533377094155,0.585556,0.936508,1.195908,-0.111328,-0.139648,0.955078,5.16195249911871,-7.54025253459736,101.00041716902537,0.6363397836685181,-0.07645401358604431,-0.022104494273662567,0.7672925591468811
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533379446155,-0.085831,0.757217,1.317978,-0.11084,-0.134766,0.960449,5.17812942767458,-7.53328770504783,100.61126661989611,0.6389453411102295,-0.07659809291362762,-0.021707799285650253,0.7651211023330688
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533381798155,-0.148773,0.87738,1.073837,-0.107422,-0.130859,0.970703,5.190784503027993,-7.532994064975146,100.62274134374023,0.6388711333274841,-0.0766787976026535,-0.02164294384419918,0.7651768326759338
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533384150155,-0.513077,1.119614,0.951767,-0.103027,-0.133301,0.960449,5.208616989287695,-7.538215151307106,100.42628058948738,0.6401850581169128,-0.07686365395784378,-0.02144681289792061,0.7640648484230042
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533391506155,-0.94223,1.182556,0.463486,-0.091797,-0.133301,0.963867,5.2240069826835445,-7.5445665313699415,100.0131327195926,0.6429380774497986,-0.07707816362380981,-0.021125636994838715,0.7617369890213013
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533398862155,-1.062393,0.631332,0.15831,-0.095703,-0.128418,0.970215,5.232931501871988,-7.548555814997498,99.63233136796624,0.645467221736908,-0.07722941040992737,-0.0208456888794899,0.7595874667167664
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533406218155,-0.94223,-0.282288,-0.391006,-0.103516,-0.146973,0.992676,5.237901747537423,-7.554066661013186,99.26324182987494,0.6479109525680542,-0.07735994458198547,-0.02060534805059433,0.7574973106384277
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533413574155,-0.331879,0.389099,-0.268936,-0.114258,-0.126465,0.986816,5.2460512667421435,-7.556279106662749,98.89448488217197,0.6503465175628662,-0.07749204337596893,-0.02032470516860485,0.7554013729095459
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533420930155,0.034332,0.511169,-0.207901,-0.116699,-0.138184,0.990234,5.2548621336756955,-7.558399574976184,98.52512247755944,0.6527794003486633,-0.07762707024812698,-0.02003863826394081,0.7532938122749329
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533428286155,-0.024796,0.936508,-0.085831,-0.106445,-0.133789,0.977539,5.264050070205493,-7.558885967562147,98.15240161276628,0.6552276611328125,-0.07775482535362244,-0.01973671466112137,0.7511599659919739
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533439346155,0.402451,1.302719,0.524521,-0.119141,-0.13916,0.977051,5.2777414738745145,-7.562475257644205,97.83623916346568,0.6572996973991394,-0.07791896164417267,-0.019467171281576157,0.7493375539779663
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533450406155,0.585556,0.936508,1.317978,-0.130859,-0.150391,0.96875,5.300035232174238,-7.566217597118093,97.52548486252276,0.659332811832428,-0.07813828438520432,-0.019152067601680756,0.7475345134735107
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533461466155,0.339508,0.144958,2.0504,-0.111816,-0.13623,0.96582,5.318372249114457,-7.564818390592925,97.21625569620834,0.6613507866859436,-0.07830099761486053,-0.018826154991984367,0.7457410097122192
314b6274-7746-40e9-8d39-cbc46ab16dc9,9d2fe463-2d08-476c-9ba8-57d06914e18b,1706548533472526155,-0.022888,-0.099182,2.355576,-0.108398,-0.123047,0.962402,5.33046168809768,-7.560384516815931,97.23488366662731,0.6612318754196167,-0.0783512145280838,-0.018740110099315643,0.7458432912826538
